date,header,rating,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,wifi_&_connectivity,value_for_money,recommended,inflight_entertainment,verified_status,review_content,textblob_sentiment,vader_sentiment,rating_sentiment,year,departure,departure_country,arrival,arrival_country,via,is_domestic
2016-04-01,service overall was very good,9,,Couple Leisure,Premium Economy,ZQN to LHR via AKL,March 2016,5.0,5.0,5.0,5.0,-1.0,5.0,True,5.0,False,service overall was very good we flew air new zealand outward from san francisco to auckland and back from queenstown to london via los angeles we chose them because of the space seatsin premium economy and were not disappointed the seats were the extremely comfortable with plenty of leg room meals were were tasty and offered good choice and the wine selection was good the exceptional service offered by our cabin attendant on the outward journey to aukland was not repeated on the return flight and i was a little taken aback when the attendant handed me my breakfast on a tray where the yoghurt had leaked with an apology but with no attempt to wipe up the spill that said service overall was very good and the crew were very pleasant the in flight entertainment offered a wide choice of films music etc we would definitely fly with them again,Positive,Positive,Positive,2016,zqn,NZ,lhr,GB,AKL,False
2016-03-27,"delightful staff, great snacks",9,Boeing 787-9,Business,Economy Class,SIN to AKL,March 2016,3.0,5.0,3.0,4.0,-1.0,4.0,True,4.0,False,delightful staff great snacks singapore to auckland with air new zealand check in good seat chosen not per the website plan so a middle row scenario not happy so complained and fortunately for all of us an aisle seat was available once i stood and waited 25 minutes until the aircraft was loaded delightful staff great snacks but a long way off actual meal size screen snack ordering i loved and so fast very noisy vacuum toilets after 50 or so times it was a bit much two of the cabin crew were so big in the hips one hit me half a dozen times on the shoulder i am pretty wide myself they were lovely people but great flight funny pilot who had staff and passengers laughing next time premium economy for me though,Positive,Positive,Positive,2016,sin,SG,akl,NZ,,False
2016-03-21,a very pleasant flight,8,Boeing 777,Couple Leisure,Economy Class,BNE to AKL,March 2016,4.0,5.0,4.0,5.0,-1.0,5.0,True,4.0,False,a very pleasant flight brisbane to auckland with air new zealand was a very pleasant flight cabin staff attentive and engaged check in reasonable with minor delay lounge has seen better days in brisbane but was the last week before the new lounge opened and was ok food good onboard wine excellent left on time and arrived on time bags off relatively fast,Positive,Positive,Positive,2016,bne,AU,akl,NZ,,False
2016-03-20,everything is an upcharge,5,Boeing 787-900,Solo Leisure,Economy Class,AKL to PER,March 2016,2.0,2.0,-1.0,3.0,-1.0,3.0,False,4.0,False,everything is an upcharge flew from auckland to perth everything is an upcharge on air new zealand beginning at check in their peculiar system requires you to occupy only your assigned seat which is how the cabin crew knows what you are entitled to my codeshare virgin australia did not show up properly on the air nz system so i was required to attempt to watch a movie in order to determine if i had to pay for a coke i was flight departed an hour late from akl due to mechanical issues overall very average for a carrier which used to get good reviews,Positive,Positive,Neutral,2016,akl,NZ,per,AU,,False
2016-03-16,seats were roomy,6,A320,Solo Leisure,Economy Class,SYD to WLG,September 2015,4.0,4.0,-1.0,4.0,-1.0,3.0,False,3.0,False,seats were roomy it was overall a good flight from sydney to wellington efficient checkin seats were roomy with sufficient leg room and the crew are friendly and casual a major letdown however is their bizarre pricing in economy class you have the option of flying with carryon only with no meals no movies and no checkin luggage for around 20 more you get a package of checkin luggage and meals there is no option of buying the meal alone as a frequent transtasman flyer who only goes for a few days at a time i almost always travel with carryons only clearly it makes no sense to pay for the whole extra package for just the meals that leaves me 3 options onboard eat nothing buy the unappealing prepackaged food or bring my own as pleasant as the air new zealand flight has been in the future i opt for the 4th option flying qantas which is similarly priced but is fullservice,Positive,Positive,Neutral,2016,syd,AU,wlg,NZ,,False
2016-03-16,very attentive cabin staff,8,Boeing 777-300ER,Solo Leisure,Economy Class,LAX to LHR,February 2016,4.0,5.0,4.0,4.0,-1.0,5.0,True,4.0,False,very attentive cabin staff return flight to uk with air new zealand after 10 day visit to california this airline was chosen on cost very attractive seat sale but they were certainly not budget in the service provided the outbound flight on 18th february and this return flight were very similar in quality two well timed meals a more than adequate ife system and very attentive cabin staff despite a somewhat unaccommodating fellow passenger next to me made my first long haul flight in 17 years quite pleasant,Positive,Positive,Positive,2016,lax,US,lhr,GB,,False
2016-03-04,freezing most of flight,6,,Couple Leisure,Economy Class,MEL to NPE,March 2016,2.0,4.0,3.0,4.0,-1.0,4.0,True,4.0,False,freezing most of flight melbourne to hawkes bay and air condioning absolutely freezing most of flight complained to air hostess who came back to report that the heating had been turned up we as a party of 4 felt no difference even people in seats in front of us did not feel that the heating had been turned up i have never felt so cold on a flight before and hope it doesnt happen again,Positive,Negative,Neutral,2016,mel,AU,npe,NZ,,False
2016-03-01,there are better options to US,5,Boeing 777-300ER,Couple Leisure,Economy Class,BNE to LAX via AKL,February 2016,2.0,4.0,3.0,3.0,-1.0,3.0,False,4.0,False,there are better options to us brisbane to los angeles via auckland and the flights were on time ground staff average the leg room is okay but the 10 abreast seating is way too tight for such long flights there are too many passengers crammed into the economy cabins leaving very little space for cabin baggage in the overhead compartment service is nice but quite basic no amenities offered or snacks they need to be ordered via the app on the seat back tv the meals were very small portions and meal trays with few options the drinks selection was very good ptv had many options the flights were okay but i couldnt recommend unless the price was substantially cheaper than other carriers there are better options to the us,Positive,Positive,Neutral,2016,bne,AU,lax,US,AKL,False
2016-02-29,IFE was excellent,9,Boeing 787-900,Family Leisure,Economy Class,AKL to SIN,February 2016,4.0,4.0,4.0,3.0,-1.0,4.0,True,5.0,False,ife was excellent air new zealand nz 282 auckland to singapore on the new b7879 self check in counter on ground didnt work very well a nice staff came and helped us boarding was smooth safety video was creative the ife was excellent big screen sensitive many movies with different languages subtitles a point to mention was you could order food in the ife it was convenient for passengers crew were nice and helpful dinner and breakfast were provided food was ok however quantity was small flight landed in singapore on time,Positive,Positive,Positive,2016,akl,NZ,sin,SG,,False
2016-02-16,booked upgraded and did not get,7,,Couple Leisure,Economy Class,AKL to SFO,February 2016,4.0,5.0,4.0,3.0,-1.0,3.0,True,4.0,False,booked upgraded and did not get overall good between auckland and san fransico but air new zealand has a policy of making you recheck your baggage at every flight segment and charge baggage fees for every flight segment if the entire connecting set of flights dont all have the same ticket number all travel with anz all tickets issued by them it made no difference we had also paid for and booked upgraded seats months in advance which we simply did not get on the return flight no explanation just bad news for us but as i said other that good,Positive,Negative,Neutral,2016,akl,NZ,sfo,US,,False
2016-02-04,a great experience,10,A320,Solo Leisure,Economy Class,ZQN to AKL,February 2016,5.0,5.0,4.0,5.0,-1.0,4.0,True,-1.0,False,a great experience queenstown to auckland and first time with air new zealand and impressed the aircraft was new with a nice interior the safety video was fun and engaging cabin communications frequent and detailed hostesses were friendly some cheese and drinks offered for a not long domestic flight its appreciated no individual screens but some quizzes on the shared screens a great experience only a shame that due to geography akl cannot be an international hub,Positive,Positive,Positive,2016,zqn,NZ,akl,NZ,,True
2016-01-29,would never recommend,1,,Couple Leisure,Economy Class,SYD to CHC,December 2015,1.0,3.0,-1.0,1.0,-1.0,1.0,False,-1.0,False,would never recommend we made travel arrangements last july to travel from sydney to christchurch with air new zealand we knew we would have bags but neglected to confirm prior to departure our email confirmation indicated baggage fees would apply but never in our wildest dreams did we expect to pay 160 aud per bag at the airport this was an international flight and quite often the cost of bags is no more than 50 per bag we needed to check in online 120 minutes prior to departure but we didnt have internet access the flight wasnt full but the agents were rude telling us that the airlines wanted to limit bags who goes on a 3 week adventure vacation in new zealand without bags clothes and gear is paramount to this type of vacation and needless to say we spent thousands of dollars not a great start to an amazing country by their airline on the return flight after changing our reservation by phone and adding bags they neglected to put our reservation change in computer and tried to charge us again they wanted a printed confirmation who carries a printer on vacation thankfully we had an email confirmation i would never recommend this airline,Negative,Negative,Negative,2016,syd,AU,chc,NZ,,False
2016-01-28,entertainment system is excellent,5,Boeing 787,Solo Leisure,Economy Class,AKL to PVG,January 2016,5.0,4.0,4.0,1.0,-1.0,3.0,True,5.0,False,entertainment system is excellent a real mixed bag with air new zealand from auckland to shanghai great flight with bad ground service the trip got off to a couple of bad starts i couldnt check in from queenstown to geneva since the tickets were not connnected so i had to drag my luggage between the terminals in auckland then when i tried to check in for geneva from auckland they would only check me in to shanghai since apparently air nz can not check people in to transit shanghai to air china this needs to be fixed since i spent 2 hours in queues to get out and back into the airport in shanghai i would never fly this route again because of this problem the terminal walkway in auckland really needs to be covered since it is frequently raining it is a bit of a national disgrace that uncovered walkway not a good way to great arriving tourists flying the dreamliner made this longhaul flight more pleasant the higher humidity and cabin pressure left me feeling less drained than usual the entertainment system is excellent with gate to gate service and a good selection of movies most importantly the system does not have boxes under the seats making a lot more legroom available i was lucky to get a sky couch row to myself since the plane was only half full and was able to have the full sky couch to myself for sleeping having a full sky couch was great for sleeping but honestly i cant see how 2 or more people could share one unless they are very shortsmall people or children,Positive,Positive,Neutral,2016,akl,NZ,pvg,CN,,False
2016-01-24,happy with the flight,8,Boeing 787,Solo Leisure,Economy Class,NRT to AKL,January 2016,3.0,4.0,5.0,5.0,-1.0,5.0,True,5.0,False,happy with the flight tokyo narita to auckland on nz94 boarding was efficient impressed with both the dinner and breakfast served however only one beverage run with meals and if one wanted a second drink it had to be ordered via the avod app same with coffee and tea crew varied from jovial to sullen seat not the most comfortable but as i move around the cabin often this was not too big an issue excellent selecton of entertainment overall happy with the flight and would fly this route with air new zealand again,Positive,Positive,Positive,2016,nrt,JP,akl,NZ,,False
2016-01-21,definitely last time,1,,Couple Leisure,Economy Class,SIN to AKL,January 2016,1.0,1.0,-1.0,1.0,-1.0,1.0,False,-1.0,False,definitely last time singapore to auckland my first time taking air new zealand and definitely last time the baggage policy for international flights is silly while i respect the weight allowance of 23kg it is ridiculous to restrict to 1 bag per pax even if total of 2 bags is still within weight allowance ground crew claimed to have no discretion to bend the rules though the flight was rather empty for those who are travelling for golf or other sports would be wise not to take this airline,Positive,Positive,Negative,2016,sin,SG,akl,NZ,,False
2016-01-11,"professional, friendly and helpful",10,Boeing 777-300,Couple Leisure,Business Class,LAX to LHR,January 2016,5.0,5.0,5.0,5.0,-1.0,5.0,True,5.0,False,professional friendly and helpful los angeles to london heathrow on new years day with air new zealand full cabin in business class love the seats and foot stool and conversion to flat bed the seats have a good range of positions and the table is large enough the entertainment system was fully operational food and beverage choices were very good the flight attendants were professional friendly and helpful we cant speak highly enough of them both outbound and inbound the ground staff were also pleasant and helpful,Positive,Positive,Positive,2016,lax,US,lhr,GB,,False
2016-01-07,pretty good experience,10,Boeing 777-300,Solo Leisure,Premium Economy,AKL to LHR via LAX,December 2015,5.0,5.0,3.0,5.0,-1.0,5.0,True,4.0,False,pretty good experience flying return from auckland to london heathrow i had a pretty good experience on my first flight i didnt have a copy of the airline magazine and asked the staff they explained that something had happened and they hadnt been put on the flight i wasnt originally best pleased a week later as i boarded my flight back to nz i presented my boarding pass while getting on the plane the steward immediately said david ive heard you missed out on the kia ora magazine last flight weve got a copy here ready for you they brought this to my seat a few minutes later with another apology for not having it the first time,Positive,Positive,Positive,2016,akl,NZ,lhr,GB,LAX,False
2015-12-29,staff were excellent,10,Boeing 777,Couple Leisure,Business Class,LHR to LAX,December 2015,5.0,5.0,5.0,5.0,-1.0,4.0,True,4.0,False,staff were excellent i flew air new zealand from london to los angeles on christmas day the staff were excellent an empty seat opposite my seat was made up as my bed food very good the use of the singapore airlines lounge at heathrow terminal 2 is a great start to the flight,Positive,Positive,Positive,2015,lhr,GB,lax,US,,False
2015-12-25,food selection was ok,8,Boeing 777-300,Solo Leisure,Business Class,LHR to LAX,December 2015,4.0,5.0,4.0,4.0,-1.0,4.0,True,3.0,False,food selection was ok light passenger load in business class arrived at the gate after priority boarding had closed and queue with economy class when staff realize they were embarrassed and work hard to ensure i was boarded first whilst it didnt bother me the effort was appreciated the inflight service was impeccable staff turned an empty seat into bed for me rather than my assigned seat very convenient food selection was ok but plenty to go around there were only 10 pax in business class and 4 were friends or relatives of crew members inflight entertainment was ok bed was very comfortable to sleep but wish the width could be bit wider for turning would definitely fly air new zealand again,Positive,Positive,Positive,2015,lhr,GB,lax,US,,False
2015-12-23,comfortable flat bed,10,Boeing 777-300,Solo Leisure,Business Class,AKL to LAX,December 2015,5.0,5.0,5.0,5.0,-1.0,4.0,True,5.0,False,comfortable flat bed auckland to los angeles with air new zealand great service good food very comfortable flat bed although somewhat finicky compared to other airlines in that it isnt simple to set up without help from service staff privacy is better achieved by getting a seat at rear bulkhead lounge at auckland busy but service staff walling around and offering snacks and drinks is a nice touch,Positive,Positive,Positive,2015,akl,NZ,lax,US,,False
2015-12-16,aisle is no longer wide enough,4,Boeing 777-200,Solo Leisure,Economy Class,Auckland to Vancouver,December 2015,2.0,2.0,1.0,3.0,-1.0,1.0,False,-1.0,False,aisle is no longer wide enough i have flown between auckland and vancouver on air new zealand dozens of times this was the first time on the new 343 seating arrangement total fail i sat in an aisle seat as always and discovered the aisle is no longer wide enough for the average kiwi i am not a big person and there was no way to keep my shoulders in enough to prevent being continually bumped some of their stewardesses are wider than the aisles some men negotiated the aisles sideways how can this be safe i have been trying to find alternatives to this flight as the 343 seating arrangement is far too crowded for even small people cant imagine what it would be like for large people oh and the food was not good what a difference one year has made in my opinion of air new zealand i would classify air new zealand as a budget airline except for the price doesnt reflect this only the quality i should mention however that the domestic flights are just fine,Positive,Negative,Neutral,2015,auckland,NZ,vancouver,US,,False
2015-12-14,787 is more of a nightmare,2,Boeing 787,Couple Leisure,Economy Class,Auckland to Shanghai,December 2015,1.0,2.0,2.0,4.0,-1.0,2.0,False,3.0,False,787 is more of a nightmare the air new zealand boeing 787 is more of a nightmare have never known such hard uncomfortable and narrow seats in economy i am of average build and there was hardly any room to shift ones position i had paid extra for an emergency exit seat but this meant i was unable to lift the armrests to obtain just an inch of extra space also i might have had more leg room but the noise from the galley and toilets made it impossible to sleep quite apart from being continually jostled by people using the very narrow aisle the mostly chinese crew appeared bored and seldom smiled cannot really be blamed as i understand that is the only route they fly the food was mediocre and served on the tiniest tray with plastic utensils coffee and tea was not offered after the dinner service and the return trip it was offered at breakfast but the coffee was of very poor quality air new zealand management would do well to remember that the economy passengers are in the majority and by providing a cheese paring budget service people are going to look for other airlines that provide a more comfortable means of travel i must also comment on the uniform the male cabin crew have a lovely smart outfit but the female uniform is horrendous especially for those cabin crew who are on the buxom side the uniform is ugly and badly fitting i tried the boeing 787 because i had heard good reports but after two negative experiences auckland to shanghai and tokyo to auckland i shall return to flying with singapore airways cathay pacific and even qantas,Positive,Negative,Negative,2015,auckland,NZ,shanghai,CN,,False
2015-12-11,pleasant cabin ambiance,10,Boeing 777-200,Business,Business Class,YVR to AKL,December 2015,5.0,5.0,5.0,4.0,-1.0,4.0,True,5.0,False,pleasant cabin ambiance from boarding to arrival an exceptional experience with air new zealand from yvr to akl comfortable seat both in upright and fully flat configuration pleasant cabin ambiance with cool colours and fresh looking environment food choices were ample and my fish was prepared just right limited but good quality wines and a wide array of other beverages including champagne and several beer labels fas were nothing short of outstanding with smiles all around even after 14 hours in the air ife had a rich library of movies and music flight departed and landed on time,Positive,Positive,Positive,2015,yvr,CA,akl,NZ,,False
2015-12-10,most relaxing experience,10,A320,Business,Economy Class,Queenstown to Sydney,December 2015,5.0,5.0,5.0,5.0,5.0,5.0,True,5.0,False,most relaxing experience travelled works deluxe and one of the most relaxing experiences in a long time i arrived at queenstown airport much earlier than i would normally checkin as i entered the terminal an announcement was made to say that bags could be checked in then i was able to use my passport to confirm checkin and drop my bag off assisted by an air new zealand representative staff i used the koru lounge and enjoyed a very relaxing few hours the lounge was not exceptionally busy although the number of people increased over the time i was waiting onboard i found the flight attendants excellent very engaging with the announcements and safety messages and the whole team were most professional,Positive,Positive,Positive,2015,queenstown,NZ,sydney,AU,,False
2015-12-10,Bumped from first flight,2,Boeing 787 / A320,Couple Leisure,Economy Class,PVG to DUD via AKL,December 2015,3.0,4.0,3.0,1.0,-1.0,1.0,False,3.0,False,bumped from first flight shanghai to dunedin via auckland unacceptable bumped from first international flight with instructions sent by email to obtain update on the phone only a local number was given and i was on hold forever last flight leg ultimately canceled sitting in the airport first it was 15 minutes late then late due to medical emergency then late due to engineering problems finally cancelled foreseeing this as the process unfolded i asked if i could be put on another flight there was one it was not full i was told that air new zealand had a team working on it then snottily that premium customers would come first at the end big scramble at the gate with no apparent rhyme or reason about who was rescheduled i was not they cannot field a plane but staff are able to be rude other flights were also cancelled while i was waiting engineering problems many angry people here at the airport today i previously travelled on air new zealand more often for work and i have to say this domestic flight schedulingdelivery problem coupled with rude ground staff seems to be more frequent than the online statistics that i see suggest my overall rating is a 2 because of staff inability to deal with frustrated customers in a calm and supportive manner rather the opposite,Positive,Negative,Negative,2015,pvg,CN,dud,NZ,AKL,False
2015-12-09,not impressed at all,5,Boeing 777-200,Couple Leisure,Business Class,HKG to AKL,August 2015,3.0,4.0,4.0,4.0,3.0,4.0,False,4.0,False,not impressed at all recently flew the last leg of auckland london heathrow round trip with air new zealand all the other legs with cathy pacific not impressed at all with the business class seating on the 777200 its hopeless no privacy whatsoever compared to cathy pacific due to the inward aisle seating arrangement had at least six people peering at me and visa versa not a pleasant experience at all especially at meal times food was fine as where the crew on air new zealand but thats all cathy pacific 777300 seating was excellent and the full flat bed was superior to air new zealand and it needs no assistance from the crew unlike air new zealands complicated issue just to break out the bed price wise i paid cathy pacific around 14000 nz dollars for the trip for 2 adults and if i had gone via the us with anz they wanted 23000 nz dollars hence the anz rip off cathy pacific for me in the future and i am saying that as a kiwi,Positive,Positive,Neutral,2015,hkg,HK,akl,NZ,,False
2015-12-05,I had great flights,10,Boeing 777,Solo Leisure,Business Class,LHR to AKL via LAX,October 2015,4.0,5.0,5.0,5.0,-1.0,5.0,True,5.0,False,i had great flights i had great flights with air new zealand but didnt like was having to transit through lax on my outward journey in spite of some improvements lax is still a nightmare i returned from auckland to singapore on airnz and transferred to singapore airlines for the second half of the journey the flight attendants on both airlines are great but i found the food wine seat and ife are superior on air nz they also provided a nice amenity bag,Positive,Positive,Positive,2015,lhr,GB,akl,NZ,LAX,False
2015-11-26,booking system putting us off,6,Boeing 777-300,Couple Leisure,Premium Economy,"MEl to ORK via AKL, LAX, LHR",October 2015,5.0,5.0,4.0,5.0,-1.0,2.0,True,4.0,False,booking system putting us off melbourne to cork via auckland los angeles and london we use air new zealand on two or three round trips pa because of its excellent premium economy offering better seating than other airlines pe on this route staff are good and lounges and shower facilities good where operated by air nz having to transit la is not as good as it used to be via hong kong due to poor airport arrangements and us lack of good transit arrangements the online booking system really lets air new zealand down badly try booking from cork in ireland and it consistently says no flights are available talk to the call centre and their system shows passengers departing cork having to fly to london then to vancouver or san francisco with a connecting flight to join nz1 in la this is despite the air new zealand flight nz1 leaving from the same terminal in heathrow as the inbound flight from cork to heathrow arrives at try booking from london on the same date and nz1 is available i have written three times to air new zealand about this systems problem including once to their ceo and have received absolutely no response and the system problem still remains very poor service from an airline that otherwise is good the result is that for our next flight we are using singapore airlines business class which was only 200 more than air new zealand premium economy businesses are only as good as their weakest point the booking system is putting us off air new zealand,Positive,Negative,Neutral,2015,mel,AU,ork,IE,"AKL, LAX, LHR",False
2015-11-26,impressed by the service,9,A320,Solo Leisure,Economy Class,Auckland to Wellington,February 2015,4.0,5.0,4.0,5.0,-1.0,4.0,True,-1.0,False,impressed by the service this was the first time i had flown with anz and impressed by the service i was originally supposed to fly from auckland to paraparaumu got to the airport and the flight was cancelled air new zealand had automatically booked me on the wellington flight and arranged a car from wellington airport to paraparaumu flight was smooth inflight service was great crew friendly and professional highly recommended,Positive,Positive,Positive,2015,auckland,NZ,wellington,NZ,,True
2015-11-25,felt like a budget airline,5,,Couple Leisure,Economy Class,SIN to AKL,November 2015,3.0,1.0,2.0,2.0,-1.0,3.0,False,3.0,False,felt like a budget airline singapore to auckland on boeing 787 felt crammed with seats and very narrow aisles sitting by the aisle meant being bumped and pushed by people going past including one of the cabin crew a big man who banged into me every time he passed and kicked my foot once with never an apology seat pitch was ok because the seats are very thin with little padding seat belts arent very long and if youre a larger person the buckle is under the armrest which is uncomfortable and awkward to access ife was good but no inflight magazine and no entertainment listing all you get is a food price list and a safety card which was better than the all blacks safety video explored the onscreen offerings which werent well laid out i stumbled on a good tv program that popped up on the screen but couldnt find tell my partner how to access it theres no menu card or indication of what meals and drink service is offered as one of the cabin crew grumpily instructed the passenger next to us you have to use the online screen to order a drink having figured it out i ordered two drinks and some vege chips the only food item besides a prepacked cookie available without paying for it after a while one of the drinks arrived but not the other one we asked if it was coming and were told it should be however it didnt eventually my partner decided to order it again but theyd closed the kitchen so i rang and asked for the drink steward wasnt happy but finally came back took the order and went and fetched the drink the food was mediocre served with plastic cutlery on tiny trays the sparkling and the white wine was shocking quality the cabin crew service was perfunctory and bored we never once saw any of them smile and i barely got a muttered sorry when a stewardess split wine on me what a contrast to our flight on singapore airlines a fortnight earlier when smiling pleasant staff welcome you on board and offer hot towels before you even take off you get inflight magazines with a full entertainment guide complimentary sockstoothpaste amenities in a little zip bag predinner drinks service with nuts a printed menu listing the meals drinks and snacks offered and proper meal try with metal cutlery we havent travelled air new zealand for a while and wont be again it felt like a budget airline cutting costs at every opportunity well go back to booking the asian airlines with their superior and friendly service,Positive,Positive,Neutral,2015,sin,SG,akl,NZ,,False
2015-11-21,crew were very attentive,9,Boeing 787,Solo Leisure,Economy Class,AKL to SIN,November 2015,3.0,4.0,3.0,4.0,-1.0,4.0,True,2.0,False,crew were very attentive auckland to singapore with air new zealand the aircraft was new and comfortable take off and landing very smooth cabin crew were very attentive plane was about 90 full but pleasant atmosphere was maintained supper was okay and breakfast was good entertainment selection not so impressive,Positive,Positive,Positive,2015,akl,NZ,sin,SG,,False
2015-11-15,a budget airline service,4,Boeing 777-300,Solo Leisure,Economy Class,Auckland to Brisbane,November 2015,3.0,2.0,1.0,2.0,-1.0,2.0,False,1.0,False,a budget airline service i had booked into economy for auckland to brisbane air new zealand uses a self check in system only problem being half of the computer had out order signs so not great start boarding the aircraft was fine air nz then tell the everyone they have just won an award for service then followed it with poor to average service to the extent that when order snack from their new ordering system it kept coming up kitchen closed i the asked a steward if i am able to order a snack his reply was we are too busy for taking food order i then waited 30 mins and tried again still kitchen closed so i asked another steward and his response was it closed as their no hot food left i told him i just wanted a snack he agreed to letting me order a snack i go tell him what i want unfortunately he could not take my request and said i had to order via the seat back screen once he clicked to open the kitchen again which i did and finally got my order the entertainment onboard was limited unless you wished to pay 10nzdfor a movie air new zealand is an overpriced for what is basically a budget airline service if it wasnt for the timing i would have flown emirates qantas or china airlines for the same money i would say i wouldnt fly air nz again but unfortunately i have cathay pacific flight booked and they sneaked an air new zealand flight in there hopefully it will be lot better experience,Positive,Positive,Neutral,2015,auckland,NZ,brisbane,AU,,False
2015-11-13,awful domestic flight experience,1,?,Couple Leisure,Economy Class,ZQN to ROT via WLG,October 2015,1.0,1.0,1.0,1.0,-1.0,1.0,False,-1.0,False,awful domestic flight experience an awful domestic flight experience from queenstown to rotorua via wellington small plane with cramped seating small overhead luggage compartments poor service only one or 2 attendants on our 2 flights who gave minimal service no lunch provided on 25 hr flight half cup of water and hard candy desk agent in wellington never kept us updated about incoming delayed flight i thought i was flying on a us carrier not at all like the qantas flights we used otherwise,Negative,Negative,Negative,2015,zqn,NZ,rot,NZ,WLG,True
2015-11-12,seat is very comfortable,10,Boeing 777-300,Couple Leisure,Premium Economy,LAX to LHR,November 2015,4.0,5.0,5.0,5.0,-1.0,5.0,True,5.0,False,seat is very comfortable flew los angeles to london in the air new zealand premium economy space seat and was pleasantly surprised we were treated better in premium economy than we have been in business class on some airlines priority checkin boarding luggage the seat is very comfortable even though the recline is limited but it is wide enough and has enough room to stretch out in several different positions they give you a brochure to show you the many different options the ife was excellent and cabin crew was outstanding food was very good and plentiful the separate cabin with its own lavs made it feel private even music in the laws we tried this class of service to decide whether or not to spend the money on business for our two upcoming european trips we decided we would rather change planes in lhr and stay in premium economy than to pay thousands more for business,Positive,Positive,Positive,2015,lax,US,lhr,GB,,False
2015-11-12,crew were nice and kind,10,,Couple Leisure,Economy Class,Los Angeles to London,November 2015,5.0,5.0,4.0,4.0,5.0,5.0,True,5.0,False,crew were nice and kind los angeles to london on their boeing 777 we would vote the maximum for air new zealand the aircraft was new and super clean the crew were nice and kind and also never absent in the cabin for a long time the meals were tasty and the inflight entertainment was individual ptv with plenty of movies series and games a peaceful nice and entertaining flight,Positive,Positive,Positive,2015,los angeles,US,london,US,,False
2015-10-29,seat was comfortable,9,Boeing 777-200ER,Solo Leisure,Economy Class,Hong Kong to Auckland,October 2015,5.0,5.0,3.0,5.0,-1.0,5.0,True,5.0,False,seat was comfortable first time flying in new boeing 777200er configuration flight on time and was packed in all classes inflight entertainment is some of the best with good responsiveness and seat was comfortable with enough legroom did not notice the 3x4x3 configuration although aisles are slightly narrower service as expected food average but a big thumbs up for the new configuration,Positive,Positive,Positive,2015,hong kong,HK,auckland,NZ,,False
2015-10-27,"overall, a great experience",9,Boeing 777-200,Solo Leisure,Premium Economy,Auckland to Hong Kong,October 2015,4.0,5.0,4.0,4.0,-1.0,4.0,True,4.0,False,overall a great experience traveled air new zealand premium economy auckland to hong kong to auckland recently flights were on the recently new refurbished boeing 777200 seats on these have better width and were quite comfortable service on both flights was suberb meals vey nice and good wines plenty of movies to choose from overall a great experience,Positive,Positive,Positive,2015,auckland,NZ,hong kong,HK,,False
2015-10-21,was disappointing,6,Boeing 777-300,Couple Leisure,Economy Class,Brisbane to Auckland,October 2015,3.0,1.0,2.0,3.0,-1.0,3.0,False,3.0,False,was disappointing brisbane to auckland was disappointing air new zealand came highly rated and despite being in economy i was hoping for a well serviced flight in modest comfort a full aircraft didnt help but the staff were indifferent and clearly tired such that we barely saw them this much hyped airline needs to ensure their economy passengers get a better standard of care than was evident on this flight,Positive,Positive,Neutral,2015,brisbane,AU,auckland,NZ,,False
2015-10-13,Air New Zealand customer review,9,Boeing 787-9,Solo Leisure,Business Class,Auckland to Tokyo,September 2015,5.0,5.0,5.0,4.0,-1.0,4.0,True,5.0,False,air new zealand customer review excellent service from auckland to tokyo being greeted by name and provided with a personable and relaxed service ife had an excellent selection and the ability to log in with my airpoints number to store movie selections is a wonderful feature the mugs were a nice touch too,Positive,Positive,Positive,2015,auckland,NZ,tokyo,JP,,False
2015-10-13,a big thumbs up,9,,Solo Leisure,Economy Class,Auckland to Rotorua,March 2015,5.0,5.0,-1.0,5.0,-1.0,4.0,True,-1.0,False,a big thumbs up i traveled on the new air new zealand bombardier service from auckland to rotorua so much more space and comfort on this aircraft great cabin crew member very interesting professional safety demo flight was almost full and a quick 35 mins later we reached our destination all in all a big thumbs up,Positive,Positive,Positive,2015,auckland,NZ,rotorua,NZ,,True
2015-10-12,staff were very friendly,10,Boeing 787,Business,Premium Economy,Perth to Queenstown via Auckland,November 2014,4.0,5.0,5.0,5.0,-1.0,4.0,True,3.0,False,staff were very friendly this was my first flight on air new zealands premium economy not space seat but new for 787s and new 777200s i normally fly business on this route as i fly it one a week i tried premium economy and found it very good the staff were very friendly and the meals great ife pretty good but i think air new zealand should put cameras on their planes so that their passengers can see the view from the outside especially if you are in the middle rows great flight and i would definitely day on it again i would still go business class though on these flights because of the lie flat bed,Positive,Positive,Positive,2015,perth,AU,queenstown,NZ,Auckland,False
